title,company,location,date_posted,job_type,job_url,country,source
Java Developer,Aarorn Technologies Inc,"Calgary, Alberta, Canada",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4407104175,Canada,LinkedIn
DevOps Engineer,iManage,"Toronto, Ontario, Canada",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4383973382,Canada,LinkedIn
Visual / Product Designer [209620],Aquent,"Toronto, Ontario, Canada",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406823778,Canada,LinkedIn
"AI Applications Ops Lead, GPS",Scale AI,"Doha, Qatar",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4367484656,Qatar,LinkedIn
"Site Reliability Engineer, Observability",Priceline,"Toronto, Ontario, Canada",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4374321033,Canada,LinkedIn
Data Analyst | $80/hr Remote,Crossing Hurdles,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405762553,United Kingdom,LinkedIn
UX Designer - GammaLabs,Gamma,"Manchester, England, UK",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4356645093,United Kingdom,LinkedIn
Data Analyst,ADF Medical,"Winnipeg, Manitoba, Canada",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406876474,Canada,LinkedIn
iOS Engineer,Asana,"New York, NY",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4337745096,United States,LinkedIn
Principal Game Designer (Core Gameplay) - Hole.io,Voodoo,"Berlin, Berlin, Germany",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4384835365,Germany,LinkedIn
SDLC Engineer - AI Trainer,DataAnnotation,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4397402389,Canada,LinkedIn
Data Analyst (SQL / Python) | $15/hr Remote,Crossing Hurdles,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405770026,Egypt,LinkedIn
Mobile Application Developer (Android) - AI Trainer,DataAnnotation,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4397407002,Canada,LinkedIn
Full-Stack Web Developer | $90/hr Remote,Crossing Hurdles,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405765174,United States,LinkedIn
Logistics Systems Engineer,Lucid Motors Middle East,"King Abdullah Economic City, Makkah, Saudi Arabia",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4311684239,Saudi Arabia,LinkedIn
Senior Mobile App Engineer - iOS & Android Development,QuantumGate,"Abu Dhabi Emirate, United Arab Emirates",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4404194258,UAE,LinkedIn
Data Analyst I,Stackline,"Seattle, WA",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4378208082,United States,LinkedIn
Data Analyst | $80/hr Remote,Crossing Hurdles,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405767381,United States,LinkedIn
Mobile Application Developer (Android),DataAnnotation,"New Hampshire, United States",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4375003557,United States,LinkedIn
AI Research Scientist - Datadog AI Research (DAIR),Datadog,"New York, NY",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4133917746,United States,LinkedIn
Product Manager,Circles,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4304042586,UAE,LinkedIn
Quality Engineer - Tandwielkasten,Bilfinger België & Nederland,"Rotterdam, South Holland, Netherlands",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4356607405,Netherlands,LinkedIn
Web Application Developer,DataAnnotation,"Vermont, United States",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4304430564,United States,LinkedIn
Full-stack Developer,Super Benji,"Oxford, England, UK",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4402178355,United Kingdom,LinkedIn
Product Manager,Norstella,"London, England, UK",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4375415213,United Kingdom,LinkedIn
Frontend Developer (Medior / Senior),Autokan,"Groningen, Groningen, Netherlands",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4404134374,Netherlands,LinkedIn
UX Designer,Stedin,"Rotterdam, South Holland, Netherlands",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406854537,Netherlands,LinkedIn
Full Stack Developer,DataAnnotation,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4304444342,Canada,LinkedIn
Full-Stack Developer – React & Node.js | $90/hr Remote,Crossing Hurdles,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405759830,United States,LinkedIn
Technical Support Engineer,XCMG Group,"Alberta, Canada",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4380668051,Canada,LinkedIn
Technical Project Manager- Post Merger Integration,PayTech Group,"Kuwait City, Al Asimah, Kuwait",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405723440,Kuwait,LinkedIn
We need marketing manager female,KUWAIT JOBS HERE,"Hawally, Hawalli, Kuwait",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405795441,Kuwait,LinkedIn
Data Analyst | $80/hr Remote,Crossing Hurdles,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405769345,Canada,LinkedIn
Data Analyst,ADF Medical,"Halifax, Nova Scotia, Canada",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406859670,Canada,LinkedIn
QA /QC Engineer Job In Kuwait,KUWAIT JOBS HERE,"Kuwait City, Al Asimah, Kuwait",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405793059,Kuwait,LinkedIn
Panel Builders Channel Engineer,Eaton,"Dubai, Dubai, United Arab Emirates",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4383116700,UAE,LinkedIn
Engineer,Rafeeg,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4404179526,UAE,LinkedIn
PHP Developer – Backend (Remote),Custom Connect,"Broek op Langedijk, North Holland, Netherlands",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406845245,Netherlands,LinkedIn
QA/QC (Bridges) Engineer-Senior – Section 3,SYSTRA,"Cairo, Cairo, Egypt",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405729790,Egypt,LinkedIn
Security Engineer,KAYAK,"Berlin, Berlin, Germany",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4397400447,Germany,LinkedIn
AI / ML Engineer | Remote,Crossing Hurdles,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405742155,Canada,LinkedIn
Cyber-Security-Engineer (d/m/w),Airbus Defence and Space,"Manching, Bavaria, Germany",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4227628637,Germany,LinkedIn
Business Analyst | Fresh Graduates | Emiratization | Dubai,Deloitte,"Dubai, Dubai, United Arab Emirates",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4375146628,UAE,LinkedIn
"Software Engineer – Backend, Pricing",Opendoor,"Seattle, WA",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4308121465,United States,LinkedIn
"Senior UX Researcher, Analytics, Insights and Measurement",UXR Hunt,"York, New Brunswick, Canada",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405748800,Canada,LinkedIn
User Researcher (Independent Contractor),DataAnnotation,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4367631487,Canada,LinkedIn
Werkstudent Cyber Security (w/m/d),WIIT - The Premium Cloud,"Stralsund, Mecklenburg-West Pomerania, Germany",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4404168952,Germany,LinkedIn
Associate / Pentester (Red Team) (m/f/d) - Cybersecurity Audit,Siemens,"Munich, Bavaria, Germany",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4374087865,Germany,LinkedIn
Network Engineer,Universal Music Group UK,"London, England, UK",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4403789351,United Kingdom,LinkedIn
Cybersecurity CIAM Engineer,Kamer van Koophandel,"Utrecht, Utrecht, Netherlands",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4397329050,Netherlands,LinkedIn
Senior User Researcher,Netcompany,"Newcastle Upon Tyne, England, UK",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4356721720,United Kingdom,LinkedIn
"Graduate, Associate Product Manager",AlphaSights,"London, England, UK",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4067388618,United Kingdom,LinkedIn
"Senior IT Support Engineer - Saudi Nationals, OTS",Amazon,"Jiddah, Makkah, Saudi Arabia",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4385581695,Saudi Arabia,LinkedIn
Forward Deployed Engineer - International (CENTCOM AOR),NODA AI,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406828182,Kuwait,LinkedIn
Android Application Developer,Tech4Planet Solutions Private Limited,"Urban agglomeration of Montreal, Quebec, Canada",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406869901,Canada,LinkedIn
Quality Assurance Engineer,ELSEWEDY ELECTRIC,"10th of Ramadan, Sharkia, Egypt",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406862896,Egypt,LinkedIn
Frontend Software Engineer,Outset,"San Francisco, CA",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4344489726,United States,LinkedIn
Mobile Engineer (iOS),Blue Light Card,"London, England, UK",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4324622428,United Kingdom,LinkedIn
Mobile Application Developer (Android) - AI Trainer,DataAnnotation,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4397393589,United Kingdom,LinkedIn
Associate Staff Engineer - QA Tester,Nagarro,"Mississauga, Ontario, Canada",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4393882670,Canada,LinkedIn
Manual QA Engineer - AI Trainer,DataAnnotation,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4397398434,Canada,LinkedIn
software quality assurance (QA) engineer,KingswaySoft,"Oakville, Ontario, Canada",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406846721,Canada,LinkedIn
iOS (Swift) LIDAR Developer : Remote,TipTopJob,"City Of Westminster, England, UK",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406690933,United Kingdom,LinkedIn
iOS Developer - AI Trainer,DataAnnotation,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4397381998,United Kingdom,LinkedIn
iOS Application Developer - AI Trainer,DataAnnotation,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4397396456,United Kingdom,LinkedIn
Backend Engineer,FORE Enterprise,"San Francisco, CA",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406833357,United States,LinkedIn
Network Engineer,Accessium Group,"Ocala, FL",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4404169567,United States,LinkedIn
Mobile App Developer,ChipSoft Nederland,"Amsterdam, North Holland, Netherlands",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4197067040,Netherlands,LinkedIn
iOS Application Developer - AI Trainer,DataAnnotation,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4397399368,Canada,LinkedIn
Graduate - Software Engineer,targetjobs UK,"Worcestershire, England, UK",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405760466,United Kingdom,LinkedIn
Senior Applied AI / ML Engineer (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4382793825,Germany,LinkedIn
UI/UX Designer (m/w/d),cyclos design GmbH,"Münster, North Rhine-Westphalia, Germany",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4406887467,Germany,LinkedIn
JAVA developer- Orkes Conductor(or Netflix conductor),TAT IT Technolgies,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4405746873,UAE,LinkedIn
Power BI Expert,International Turnkey Systems - ITS,"Kuwait City, Al Asimah, Kuwait",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4404173919,Kuwait,LinkedIn
Senior AI / ML / Data Engineer (m/w/d),QAVION GROUP,Not Specified,2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4404189402,Germany,LinkedIn
"System Engineer, POWER",Valeo,"Cairo, Cairo, Egypt",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4339109069,Egypt,LinkedIn
Senior Systems Software Engineer,QuantumGate,"Abu Dhabi Emirate, United Arab Emirates",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4404191280,UAE,LinkedIn
Backend developer (Java),Swisscom,"Rotterdam, South Holland, Netherlands",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4383590896,Netherlands,LinkedIn
"Substation Automation & Protection Products Technical Promoter- Abu Dhabi, UAE",Siemens,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4374300078,UAE,LinkedIn
Visual Designer,Picnic Technologies,"Amsterdam, North Holland, Netherlands",2026-04-25,Not Specified,https://www.linkedin.com/jobs/view/4231528333,Netherlands,LinkedIn
Media Systems Engineer,Netflix,"Amsterdam, North Holland, Netherlands",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4397061893,Netherlands,LinkedIn
"Software Engineer, Mobile, Android, Core",Google,"Sunnyvale, CA",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4393457860,United States,LinkedIn
Machine Learning Engineer,Twilio,Not Specified,2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406136914,United States,LinkedIn
Frontend Developer,Investigo,"Audubon, PA",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406614578,United States,LinkedIn
Front-End Engineer,Majestic Photobooth,"Nashville, TN",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4403780506,United States,LinkedIn
Network Engineer,Telefónica Tech (EN),"Cambridge, England, UK",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4403704767,United Kingdom,LinkedIn
Software Engineer - Solutions,Suger,"Vancouver, British Columbia, Canada",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406693368,Canada,LinkedIn
"Software Engineer, Backend (All Levels)",Zip,"Toronto, Ontario, Canada",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406145208,Canada,LinkedIn
Full Stack Engineer,Anaplan,"Greater Manchester, England, UK",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406607354,United Kingdom,LinkedIn
Cloud/DevOps Engineer,Northstrat Incorporated,"Herndon, VA",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4403772813,United States,LinkedIn
Junior Frontend Engineer (m/f/x),Atolls,"Winnipeg, Manitoba, Canada",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4395358023,Canada,LinkedIn
Senior Data Analist - Power BI,ABN AMRO Bank N.V.,"Amsterdam, North Holland, Netherlands",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406616444,Netherlands,LinkedIn
Machine Learning Engineer,TRAFFIX,"Oakville, Ontario, Canada",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406635197,Canada,LinkedIn
Cyber Investigation Specialist,Group-IB,"Dubai, United Arab Emirates",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4403738820,UAE,LinkedIn
Site Engineer,DuPod,"Ras al-Khaimah, United Arab Emirates",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4405087858,UAE,LinkedIn
Data Engineer,Hays,"North York, Ontario, Canada",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4403766018,Canada,LinkedIn
Data Engineer (Python/Spark),Take-Two Interactive,"Toronto, Ontario, Canada",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4404114193,Canada,LinkedIn
UX Researcher,Optimum,"Bethpage, NY",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406134656,United States,LinkedIn
"Data Engineer (SQL, Python, MySQL)","Astra-North Infoteck Inc.  ~ Conquering today’s challenges, achieving tomorrow’s vision!","Toronto, Ontario, Canada",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4405369690,Canada,LinkedIn
Data Engineer,Scotiabank,"Toronto, Ontario, Canada",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4405348050,Canada,LinkedIn
QA Engineer,Air Apps,"London, England, UK",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406602696,United Kingdom,LinkedIn
User Interface Designer,Cleveland & Co,"London, England, UK",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406607406,United Kingdom,LinkedIn
Senior iOS Developer (m/f/d),wetter.com,"Berlin, Berlin, Germany",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4403742266,Germany,LinkedIn
"Android Developer, Commercial, GUARDIAN NEWS AND MEDIA",Guardian Jobs,"London, England, UK",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406628737,United Kingdom,LinkedIn
Full-Stack Developer,Hypersolid,"Amsterdam, North Holland, Netherlands",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4395312140,Netherlands,LinkedIn
Staff Backend Developer,CyberCoders,"San Francisco, CA",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4404115729,United States,LinkedIn
Full Stack Developer (eCommerce),Saje Natural Wellness,"Toronto, Ontario, Canada",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4405391442,Canada,LinkedIn
"Associate Software Engineer, RLE",Handshake,"San Francisco, CA",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406112904,United States,LinkedIn
Senior Design & Research Operations Specialist,Clio,"Calgary, Alberta, Canada",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4343874999,Canada,LinkedIn
"Senior Solutions Architect, Cloud Infrastructure and DevOps",NVIDIA AI,"Dubai, Dubai, United Arab Emirates",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4403777594,UAE,LinkedIn
Cloud/DevOps Engineer,Northstrat Incorporated,"Sterling, VA",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4403786667,United States,LinkedIn
Product Manager – AI Efficiency,bol,"Utrecht, Utrecht, Netherlands",2026-04-24,Not Specified,https://www.linkedin.com/jobs/view/4406386810,Netherlands,LinkedIn
